,time,open,high,low,close,tick_volume,spread,real_volume,EMA34,EMA55,EMA84,converged,signal,signal_price
1859,2023-11-23 00:00:00,4558.68,4563.68,4557.2,4560.74,1301,91,0,4525.910387619439,4496.144051581005,4459.69915921927,True,,
1860,2023-11-23 04:00:00,4560.74,4567.19,4560.24,4565.94,1177,91,0,4528.197794041184,4498.636764024541,4462.198943708228,True,,
1861,2023-11-23 08:00:00,4565.94,4567.52,4562.62,4564.7,1747,95,0,4530.283634381688,4500.996165309379,4464.610733268034,True,,
1862,2023-11-23 12:00:00,4564.41,4567.78,4562.75,4567.78,1248,94,0,4532.426283845591,4503.3813022626155,4467.038245426434,True,,
1863,2023-11-23 16:00:00,4567.62,4567.8,4563.66,4564.39,405,89,0,4534.252781911557,4505.560184324665,4469.328874945812,True,,
1864,2023-11-23 20:00:00,4567.25,4567.25,4564.77,4566.77,368,106,0,4536.110908659468,4507.746249170213,4471.621607300028,True,,
1865,2023-11-24 00:00:00,4566.77,4567.8,4564.91,4565.84,1343,91,0,4537.809713878927,4509.821025985562,4473.838510657674,True,,
1866,2023-11-24 04:00:00,4565.84,4566.09,4562.07,4564.07,1131,92,0,4539.310301657274,4511.75848934322,4475.961604524552,True,,
1867,2023-11-24 08:00:00,4564.21,4569.6,4562.99,4567.47,1446,95,0,4540.919427276858,4513.748186152391,4478.114743241622,True,,
1868,2023-11-24 12:00:00,4567.72,4569.71,4558.79,4562.7,2542,97,0,4542.164031432466,4515.496465218377,4480.104984577113,True,,
1869,2023-11-24 16:00:00,4562.63,4565.49,4559.43,4564.28,1230,103,0,4543.427801064896,4517.2387343177215,4482.085573175299,True,,
1870,2023-11-26 20:00:00,4563.46,4563.8,4559.04,4559.8,399,102,0,4544.363355289759,4518.758779520661,4483.914147924115,True,,
1871,2023-11-27 00:00:00,4559.7,4560.5,4551.08,4553.11,1708,94,0,4544.863163558915,4519.985608823495,4485.5422856200175,True,,
1872,2023-11-27 04:00:00,4553.29,4557.49,4549.87,4557.05,1469,91,0,4545.559554212691,4521.309337079799,4487.224820076017,True,,
1873,2023-11-27 08:00:00,4557.24,4562.74,4552.23,4559.1,1384,98,0,4546.333293971967,4522.659003612663,4488.91600078011,True,,
1874,2023-11-27 12:00:00,4559.12,4564.97,4553.42,4560.45,2994,98,0,4547.139962887854,4524.008682055068,4490.599153702931,True,,
1875,2023-11-27 16:00:00,4560.45,4567.6,4553.99,4559.35,2696,101,0,4547.837679294263,4525.270871981672,4492.216820674627,True,,
1876,2023-11-27 20:00:00,4559.36,4565.73,4556.42,4561.92,1168,102,0,4548.642383334591,4526.579769410898,4493.856895482283,True,,
1877,2023-11-28 00:00:00,4561.75,4562.72,4557.93,4559.23,1396,92,0,4549.2473900011855,4527.745849074795,4495.395086176817,True,,
1878,2023-11-28 04:00:00,4559.22,4562.22,4551.45,4553.2,1412,93,0,4549.473253429689,4528.654925893553,4496.755201796186,True,,
1879,2023-11-28 08:00:00,4553.45,4558.54,4548.89,4554.13,1891,95,0,4549.739353233706,4529.564749968783,4498.10519704804,True,,
1880,2023-11-28 12:00:00,4554.29,4566.47,4545.27,4564.23,3444,97,0,4550.567390191781,4530.802794612755,4499.661074764556,True,,
1881,2023-11-28 16:00:00,4564.47,4575.25,4550.32,4559.91,3773,103,0,4551.101253609394,4531.8423376622995,4501.0786965348025,True,,
1882,2023-11-28 20:00:00,4560.33,4563.58,4552.54,4562.44,1447,101,0,4551.749181974571,4532.935111317218,4502.522491910455,True,,
1883,2023-11-29 00:00:00,4562.5,4568.46,4561.95,4567.98,1703,90,0,4552.67665729031,4534.18671448446,4504.062668571385,True,,
1884,2023-11-29 04:00:00,4567.98,4569.45,4565.99,4566.92,1550,92,0,4553.4905625880065,4535.35576039573,4505.541664604999,True,,
1885,2023-11-29 08:00:00,4567.27,4580.46,4565.66,4579.25,1709,97,0,4554.962530440121,4536.923411810169,4507.275978378999,True,,
1886,2023-11-29 12:00:00,4579.49,4594.53,4572.76,4576.91,4682,93,0,4556.216671557828,4538.35150424552,4508.914425946552,True,,
1887,2023-11-29 16:00:00,4576.84,4579.0,4561.35,4566.7,4396,92,0,4556.815718897381,4539.363950522466,4510.274086512515,True,,
1888,2023-11-29 20:00:00,4566.68,4567.35,4553.91,4560.02,1861,93,0,4556.998820674674,4540.101666575236,4511.444578594574,True,,
1889,2023-11-30 00:00:00,4560.02,4562.52,4557.54,4561.75,2096,92,0,4557.270316636122,4540.874821340406,4512.628235568819,True,,
1890,2023-11-30 04:00:00,4561.57,4565.68,4561.5,4564.53,1602,89,0,4557.685155685485,4541.719649149677,4513.849453555435,True,,
1891,2023-11-30 08:00:00,4564.53,4567.74,4555.93,4564.37,2058,92,0,4558.067146789172,4542.528590251474,4515.038172295306,True,,
1892,2023-11-30 12:00:00,4564.36,4575.57,4549.04,4558.33,5934,93,0,4558.082166972647,4543.092926313921,4516.056803535416,True,,
1893,2023-11-30 16:00:00,4557.92,4560.45,4542.44,4559.74,5149,93,0,4558.176900288496,4543.687464659853,4517.084643452229,True,,
1894,2023-11-30 20:00:00,4560.15,4576.64,4547.48,4570.57,2532,93,0,4558.885077414868,4544.6475552077145,4518.343122429824,True,,
1895,2023-12-01 00:00:00,4570.57,4574.54,4569.34,4570.85,1543,87,0,4559.568787276875,4545.5833568074395,4519.5785783726515,True,,
1896,2023-12-01 04:00:00,4570.85,4573.33,4569.93,4571.09,1756,87,0,4560.227142289625,4546.494308350031,4520.7906118227065,True,,
1897,2023-12-01 08:00:00,4570.84,4582.15,4570.84,4574.15,1806,91,0,4561.022734158789,4547.482011623245,4522.0461268386425,True,,
1898,2023-12-01 12:00:00,4574.2,4580.1,4560.49,4572.23,5174,91,0,4561.663149349715,4548.365868350986,4523.226923854203,True,,
1899,2023-12-01 16:00:00,4572.25,4605.49,4562.68,4599.88,6909,93,0,4563.846969386875,4550.205658767022,4525.030525645869,True,,
1900,2023-12-01 20:00:00,4599.59,4602.03,4593.07,4598.94,1276,95,0,4565.85228542191,4551.946170953915,4526.76957210126,True,,
1901,2023-12-03 20:00:00,4603.49,4604.39,4597.41,4597.67,742,97,0,4567.670440540658,4553.579164848418,4528.437817463582,True,,
1902,2023-12-04 00:00:00,4597.67,4598.17,4592.44,4593.94,1915,90,0,4569.1715582240495,4555.020623246689,4529.979045287968,True,,
1903,2023-12-04 04:00:00,4593.94,4596.02,4586.17,4586.67,1582,89,0,4570.1714691826755,4556.1509581307355,4531.3129501047215,True,,
1904,2023-12-04 08:00:00,4586.85,4594.48,4584.08,4585.08,2288,93,0,4571.0233852293795,4557.1841381974955,4532.57805716108,True,,
1905,2023-12-04 12:00:00,4584.82,4588.43,4553.25,4555.31,5153,91,0,4570.125477501986,4557.117204690442,4533.112926404348,True,,
1906,2023-12-04 16:00:00,4554.9,4577.38,4553.89,4569.9,4547,91,0,4570.1125930733015,4557.573733094355,4533.978504606599,True,,
1907,2023-12-04 20:00:00,4569.91,4579.38,4566.68,4570.06,1948,90,0,4570.109587754828,4558.019671198128,4534.827480968796,True,,
1908,2023-12-05 00:00:00,4570.06,4570.58,4566.3,4569.33,1534,92,0,4570.065039883123,4558.423611512481,4535.639304946,True,,
1909,2023-12-05 04:00:00,4569.18,4569.58,4556.82,4558.06,1661,91,0,4569.379037604088,4558.410625387036,4536.166850711977,True,,
1910,2023-12-05 08:00:00,4558.09,4569.4,4556.59,4556.71,2579,93,0,4568.65509259814,4558.349888766071,4536.650218930518,True,,
1911,2023-12-05 12:00:00,4556.72,4583.79,4555.87,4583.38,6132,90,0,4569.496515878246,4559.24382131014,4537.749743190976,True,,
1912,2023-12-05 16:00:00,4583.79,4585.55,4562.13,4576.15,6817,91,0,4569.876714970918,4559.847613406207,4538.653278645305,True,,
1913,2023-12-05 20:00:00,4576.02,4578.96,4570.87,4578.79,1858,89,0,4570.386045544008,4560.524127213128,4539.597672088945,True,,
1914,2023-12-06 00:00:00,4578.76,4590.98,4578.58,4588.84,2004,89,0,4571.440557227207,4561.5354083840875,4540.756315098616,True,,
1915,2023-12-06 04:00:00,4588.84,4591.09,4583.38,4586.84,1650,91,0,4572.320525385652,4562.439143798942,4541.840637096296,True,,
1916,2023-12-06 08:00:00,4586.84,4589.38,4581.71,4583.97,2022,93,0,4572.986209649329,4563.20810294898,4542.831916223442,True,,
1917,2023-12-06 12:00:00,4584.28,4599.14,4577.23,4581.48,4857,90,0,4573.471569097938,4563.860670700803,4543.741282900537,True,,
1918,2023-12-06 16:00:00,4581.49,4584.28,4565.48,4567.75,5455,92,0,4573.144622292341,4563.999575318631,4544.306193891112,True,,
1919,2023-12-06 20:00:00,4567.61,4568.55,4552.76,4556.22,2242,92,0,4572.177501018494,4563.721733342966,4544.5865187407335,True,,
1920,2023-12-07 00:00:00,4555.94,4557.55,4552.42,4553.89,2183,90,0,4571.132500960294,4563.370600009289,4544.805424182128,True,,
1921,2023-12-07 04:00:00,4553.86,4556.28,4551.33,4555.56,1632,89,0,4570.242643762563,4563.091650008957,4545.058473024902,True,,
1922,2023-12-07 08:00:00,4555.55,4558.39,4549.73,4557.35,2278,94,0,4569.505921261844,4562.886591080066,4545.347685424316,True,,
1923,2023-12-07 12:00:00,4556.99,4589.06,4555.48,4586.22,5143,92,0,4570.461011475453,4563.719927112921,4546.309386943744,True,,
1924,2023-12-07 16:00:00,4586.63,4596.65,4572.75,4587.9,4777,92,0,4571.457525105427,4564.583501144603,4547.287989603891,True,,
1925,2023-12-07 20:00:00,4588.15,4592.64,4584.46,4585.88,1719,93,0,4572.281666527973,4565.344090389439,4548.196036907329,True,,
1926,2023-12-08 00:00:00,4585.88,4590.68,4585.88,4590.67,1478,93,0,4573.33242844066,4566.248587161245,4549.195424274215,True,,
1927,2023-12-08 04:00:00,4590.67,4591.43,4584.67,4584.86,915,92,0,4573.99114681548,4566.913280476915,4550.03459076188,True,,
1928,2023-12-08 08:00:00,4584.87,4594.76,4582.09,4585.74,1412,92,0,4574.662509854595,4567.585663317025,4550.8747180380715,True,,
1929,2023-12-08 12:00:00,4585.89,4612.53,4563.92,4607.59,7255,93,0,4576.544080720047,4569.014389627132,4552.209195260705,True,,
1930,2023-12-08 16:00:00,4608.0,4614.03,4583.73,4613.01,6498,90,0,4578.627847536043,4570.585661426163,4553.639802431042,True,,
1931,2023-12-08 20:00:00,4613.25,4616.45,4608.11,4610.85,1526,91,0,4580.4691133911265,4572.023673518086,4554.985924726782,True,,
1932,2023-12-10 20:00:00,4608.92,4617.62,4608.68,4615.44,631,368,0,4582.467449768776,4573.574256606726,4556.40837355674,True,,
1933,2023-12-11 00:00:00,4615.19,4617.85,4609.22,4611.77,2364,96,0,4584.14188121056,4574.938390299343,4557.711000061287,True,,
1934,2023-12-11 04:00:00,4611.61,4613.21,4606.84,4608.6,1872,93,0,4585.539487998529,4576.140590645795,4558.908388295139,True,,
1935,2023-12-11 08:00:00,4608.6,4614.56,4604.65,4609.74,2655,92,0,4586.922374398613,4577.340569551302,4560.1044262176065,True,,
1936,2023-12-11 12:00:00,4610.04,4622.29,4605.91,4618.4,5015,90,0,4588.721095861549,4578.806977781613,4561.476086777192,True,,
1937,2023-12-11 16:00:00,4618.46,4629.05,4609.41,4625.71,3927,91,0,4590.834747526603,4580.482085717983,4562.98747297067,True,,
1938,2023-12-11 20:00:00,4625.75,4632.28,4623.64,4631.45,1509,93,0,4593.155619096511,4582.3023683709125,4564.598355959594,True,,
1939,2023-12-12 00:00:00,4631.45,4635.49,4630.53,4633.5,1982,90,0,4595.461012290996,4584.130855214808,4566.219571113486,True,,
1940,2023-12-12 04:00:00,4633.5,4635.7,4631.73,4633.71,1139,89,0,4597.6466687315105,4585.901538957137,4567.807581204934,True,,
1941,2023-12-12 08:00:00,4633.96,4638.53,4631.63,4631.63,1798,92,0,4599.588573375424,4587.534698280096,4569.309285176582,True,,
1942,2023-12-12 12:00:00,4632.04,4649.25,4615.6,4636.09,6423,91,0,4601.674369182542,4589.268816198663,4570.880596113604,True,,
1943,2023-12-12 16:00:00,4636.14,4645.66,4631.76,4645.09,3292,91,0,4604.155262372111,4591.262429905854,4572.62669973446,True,,
1944,2023-12-12 20:00:00,4645.09,4658.15,4644.47,4657.9,1528,93,0,4607.226390236561,4593.6423431235025,4574.6331303289435,True,,
1945,2023-12-13 00:00:00,4657.9,4658.92,4655.72,4656.93,1211,94,0,4610.066596508758,4595.9026165833775,4576.56952726238,True,,
1946,2023-12-13 04:00:00,4656.93,4658.39,4655.18,4655.62,1085,92,0,4612.669648136829,4598.035380276829,4578.429538385618,True,,
1947,2023-12-13 08:00:00,4655.61,4659.27,4655.47,4657.58,1456,92,0,4615.235953957582,4600.161973838371,4580.291902188309,True,,
1948,2023-12-13 12:00:00,4657.6,4662.98,4651.58,4660.58,3069,92,0,4617.8270423028625,4602.319760487,4582.181033901525,True,,
1949,2023-12-13 16:00:00,4660.99,4711.2,4650.58,4708.22,5313,93,0,4622.992354171271,4606.101911898179,4585.146656633253,True,,
1950,2023-12-13 20:00:00,4708.44,4723.07,4691.31,4722.82,4055,94,0,4628.696791075769,4610.2704150446725,4588.386029418353,True,,
1951,2023-12-14 00:00:00,4722.71,4735.35,4722.43,4730.4,2179,96,0,4634.508403014297,4614.560757364506,4591.727534608509,True,,
1952,2023-12-14 04:00:00,4730.4,4735.42,4726.31,4726.31,1932,95,0,4639.754208556337,4618.551801744345,4594.894180853015,True,,
1953,2023-12-14 08:00:00,4726.31,4733.94,4721.2,4725.99,3489,96,0,4644.681968067403,4622.388880253475,4597.978788362356,True,,
1954,2023-12-14 12:00:00,4725.84,4745.07,4724.55,4733.77,7100,93,0,4649.772712749265,4626.366777387279,4601.173875695005,True,,
1955,2023-12-14 16:00:00,4734.17,4741.24,4700.34,4722.57,6635,94,0,4653.932557735022,4629.802606766305,4604.030255090417,True,,
1956,2023-12-14 20:00:00,4722.74,4729.12,4718.46,4725.84,2271,95,0,4658.0415544358775,4633.232513667508,4606.896366735348,True,,
1957,2023-12-15 00:00:00,4725.84,4732.61,4722.85,4732.61,2171,92,0,4662.302608468113,4636.781709607954,4609.854334576869,True,,
1958,2023-12-15 04:00:00,4732.61,4739.35,4730.95,4738.73,1557,95,0,4666.669887984221,4640.4227199790985,4612.886703175061,True,,
1959,2023-12-15 08:00:00,4738.59,4742.88,4736.06,4740.2,2187,92,0,4670.871608670836,4643.98619426556,4615.882310159177,True,,
1960,2023-12-15 12:00:00,4739.8,4740.56,4715.75,4730.13,6070,92,0,4674.257802461074,4647.062758756076,4618.570491096608,True,,
1961,2023-12-15 16:00:00,4730.37,4732.13,4711.82,4717.23,5361,95,0,4676.713356606155,4649.568731657644,4620.8918913061,True,,
1962,2023-12-15 20:00:00,4717.34,4733.19,4715.78,4727.52,1686,93,0,4679.616593371517,4652.352705527014,4623.400787981251,True,,
1963,2023-12-17 20:00:00,4725.69,4729.0,4724.72,4728.97,484,104,0,4682.436788036002,4655.089037472479,4625.884769440515,True,,
1964,2023-12-18 00:00:00,4728.96,4734.27,4728.56,4733.52,1742,93,0,4685.355828719659,4657.890143277033,4628.417363100738,True,,
1965,2023-12-18 04:00:00,4733.52,4737.52,4733.02,4733.27,1176,94,0,4688.09378136425,4660.5822810171385,4630.8844839689555,True,,
1966,2023-12-18 08:00:00,4733.26,4736.86,4726.31,4730.29,2748,93,0,4690.504993857722,4663.071842409384,4633.223437287333,True,,
1967,2023-12-18 12:00:00,4730.28,4745.81,4730.18,4739.95,4132,94,0,4693.330422780138,4665.817490894763,4635.734650527631,True,,
1968,2023-12-18 16:00:00,4740.1,4757.11,4738.42,4752.94,2720,95,0,4696.7366843355585,4668.929009077093,4638.492423456392,True,,
1969,2023-12-18 20:00:00,4753.08,4755.72,4743.45,4746.05,1417,95,0,4699.554588087813,4671.683330181482,4641.023189963301,True,,
1970,2023-12-19 00:00:00,4746.05,4750.31,4743.33,4749.08,1389,91,0,4702.384611625652,4674.4474969607145,4643.5657031406345,True,,
1971,2023-12-19 04:00:00,4749.08,4750.59,4747.33,4748.31,1224,91,0,4705.008919532757,4677.085443497833,4646.0302748314425,True,,
1972,2023-12-19 08:00:00,4748.43,4753.89,4748.43,4752.36,1789,93,0,4707.714695559457,4679.7738205157675,4648.532150717761,True,,
1973,2023-12-19 12:00:00,4752.35,4768.38,4751.98,4768.04,3533,94,0,4711.161855813202,4682.926184068776,4651.3441001126375,True,,
1974,2023-12-19 16:00:00,4768.39,4772.14,4763.72,4769.15,2786,94,0,4714.475464052448,4686.005606066319,4654.116003639399,True,,
1975,2023-12-19 20:00:00,4769.15,4776.62,4765.48,4773.0,1297,96,0,4717.819723249451,4689.1125487068075,4656.913274142002,True,,
1976,2023-12-20 00:00:00,4773.0,4778.87,4773.0,4777.27,1072,92,0,4721.216881920911,4692.2610291101355,4659.745197103367,True,,
1977,2023-12-20 04:00:00,4777.27,4779.73,4775.77,4777.23,1190,91,0,4724.41763152543,4695.295635213344,4662.509545406817,True,,
1978,2023-12-20 08:00:00,4777.26,4777.46,4764.43,4766.32,2078,94,0,4726.81205258112,4697.832219670011,4664.952144338421,True,,
1979,2023-12-20 12:00:00,4766.27,4782.82,4762.92,4780.23,2559,95,0,4729.864506719342,4700.774997538939,4667.664564471635,True,,
1980,2023-12-20 16:00:00,4780.27,4786.07,4729.04,4731.56,3953,96,0,4729.961392049665,4701.874461912548,4669.167986484066,True,,
1981,2023-12-20 20:00:00,4731.58,4738.05,4698.9,4715.17,5856,96,0,4729.116169646827,4702.3493025585285,4670.250386802088,True,,
1982,2023-12-21 00:00:00,4715.39,4717.97,4712.76,4716.98,1485,94,0,4728.422674238436,4702.871827467153,4671.349907112626,True,,
1983,2023-12-21 04:00:00,4716.98,4729.24,4716.48,4728.46,1341,94,0,4728.424807139097,4703.785690771897,4672.693674004094,True,,
1984,2023-12-21 08:00:00,4728.33,4733.92,4725.86,4727.69,1978,96,0,4728.382818159719,4704.639416101471,4673.987705203997,True,,
1985,2023-12-21 12:00:00,4728.0,4750.73,4726.11,4735.76,6504,94,0,4728.804371407736,4705.750865526418,4675.441170963903,True,,
1986,2023-12-21 16:00:00,4735.6,4740.97,4712.07,4729.51,8298,97,0,4728.844693041579,4706.599406043332,4676.713378705928,True,,
1987,2023-12-21 20:00:00,4729.52,4754.28,4726.45,4750.36,2662,97,0,4730.074139153489,4708.162284398928,4678.446240383436,True,,
1988,2023-12-22 00:00:00,4750.11,4751.37,4743.98,4746.83,2072,95,0,4731.031616916147,4709.543274241823,4680.055270021473,True,,
1989,2023-12-22 04:00:00,4747.06,4747.73,4742.41,4745.14,1466,95,0,4731.8378102352235,4710.814585876044,4681.586675432733,True,,
1990,2023-12-22 08:00:00,4745.14,4752.0,4743.6,4751.69,2093,95,0,4732.972221078925,4712.274422094756,4683.23616542255,True,,
1991,2023-12-22 12:00:00,4751.72,4777.52,4746.02,4766.04,4653,95,0,4734.861808445843,4714.194621305657,4685.184490942019,True,,
1992,2023-12-22 16:00:00,4766.05,4770.74,4741.18,4762.45,5848,95,0,4736.438276534653,4715.918027687598,4687.002502919854,True,,
1993,2023-12-22 20:00:00,4762.72,4763.69,4753.62,4759.28,1757,95,0,4737.7435178755295,4717.466669555898,4688.703149909975,True,,
1994,2023-12-25 20:00:00,4763.92,4768.37,4762.68,4766.99,396,110,0,4739.4147454255,4719.235359928902,4690.545193441505,True,,
1995,2023-12-26 00:00:00,4766.74,4768.7,4763.55,4767.38,1277,101,0,4741.012759972614,4720.954811360013,4692.353071242882,True,,
1996,2023-12-26 04:00:00,4767.55,4771.87,4767.34,4771.36,986,96,0,4742.746887974178,4722.754996668585,4694.212057801873,True,,
1997,2023-12-26 08:00:00,4771.36,4772.11,4767.1,4767.78,770,97,0,4744.1773515185105,4724.363032501849,4695.943068206535,True,,
1998,2023-12-26 12:00:00,4767.61,4776.74,4763.87,4774.42,2419,94,0,4745.90550286031,4726.15078134107,4697.789584248734,True,,
1999,2023-12-26 16:00:00,4774.76,4781.72,4771.44,4781.42,2441,94,0,4747.934902696864,4728.12468200746,4699.757358736999,True,,
2000,2023-12-26 20:00:00,4781.58,4789.95,4779.07,4783.08,1576,95,0,4749.943193971329,4730.087371935765,4701.717891472599,True,,
2001,2023-12-27 00:00:00,4783.08,4783.08,4778.87,4779.65,1350,90,0,4751.640725744395,4731.857465795202,4703.551588143832,True,,
2002,2023-12-27 04:00:00,4779.65,4785.21,4779.65,4781.5,924,91,0,4753.346969987573,4733.630413445373,4705.385668422801,True,,
2003,2023-12-27 08:00:00,4781.6,4783.48,4778.64,4780.51,1793,95,0,4754.899143131141,4735.304684393753,4707.15329975403,True,,
2004,2023-12-27 12:00:00,4780.66,4784.75,4774.64,4777.91,2965,95,0,4756.214049237932,4736.826302808261,4708.818163289229,True,,
2005,2023-12-27 16:00:00,4778.05,4790.18,4772.36,4778.71,3888,98,0,4757.499532138621,4738.3221491365375,4710.462677094189,True,,
2006,2023-12-27 20:00:00,4778.95,4791.83,4775.67,4790.81,2025,99,0,4759.402987444986,4740.196715238804,4712.353202339031,True,,
2007,2023-12-28 00:00:00,4790.57,4797.51,4790.57,4795.72,1377,94,0,4761.478245305272,4742.179689694562,4714.3147740487,True,,
2008,2023-12-28 04:00:00,4795.75,4797.53,4794.57,4796.33,992,93,0,4763.469774144971,4744.113629348327,4716.2445440710835,True,,
2009,2023-12-28 08:00:00,4796.33,4796.41,4787.99,4789.81,1318,93,0,4764.974929908116,4745.745642585886,4717.975495975294,True,,
2010,2023-12-28 12:00:00,4789.72,4795.09,4785.4,4790.85,2815,96,0,4766.453505341938,4747.356512493534,4719.690190187639,True,,
2011,2023-12-28 16:00:00,4790.66,4795.83,4784.93,4792.33,3297,97,0,4767.932162179541,4748.962708475908,4721.399362183224,True,,
2012,2023-12-28 20:00:00,4792.75,4794.08,4784.74,4792.02,1745,97,0,4769.308610054995,4750.500468887482,4723.0610242495,True,,
2013,2023-12-29 00:00:00,4792.08,4793.57,4790.05,4792.61,1217,96,0,4770.640118051853,4752.00438071293,4724.697470737748,True,,
2014,2023-12-29 04:00:00,4792.81,4794.97,4791.36,4793.26,812,93,0,4771.932682734604,4753.477795687468,4726.310706720389,True,,
2015,2023-12-29 08:00:00,4793.26,4797.29,4789.66,4792.51,1148,97,0,4773.108529435483,4754.871802984344,4727.868337150498,True,,
2016,2023-12-29 12:00:00,4792.67,4792.9,4772.53,4776.06,2834,96,0,4773.277184896313,4755.628524306331,4729.002258629309,True,,
2017,2023-12-29 16:00:00,4776.37,4778.2,4755.66,4776.18,5284,95,0,4773.443060045095,4756.362505581105,4730.112323132149,True,,
2018,2023-12-29 20:00:00,4776.25,4779.32,4765.63,4772.29,1850,95,0,4773.377170899661,4756.931344667495,4731.104739058451,True,,
2019,2024-01-01 20:00:00,4778.24,4781.31,4778.24,4779.86,287,134,0,4773.747618276823,4757.750225215085,4732.25192166884,True,,
2020,2024-01-02 00:00:00,4780.07,4781.91,4776.52,4778.76,1167,104,0,4774.034040089577,4758.500574314547,4733.346229394278,True,,
2021,2024-01-02 04:00:00,4778.76,4782.79,4778.26,4781.01,1039,98,0,4774.432666370172,4759.304482374741,4734.467729879119,True,,
2022,2024-01-02 08:00:00,4781.01,4786.7,4746.47,4750.76,2528,97,0,4773.07994257759,4758.999322289929,4734.851077411376,True,,
2023,2024-01-02 12:00:00,4751.12,4751.37,4733.64,4737.78,6052,94,0,4771.062803001728,4758.241489351003,4734.91999323699,True,,
2024,2024-01-02 16:00:00,4737.38,4757.78,4729.58,4729.85,5652,94,0,4768.707785687344,4757.227507588467,4734.800699278473,True,,
2025,2024-01-02 20:00:00,4729.9,4750.35,4725.28,4748.39,2496,94,0,4767.546769362352,4756.91188231745,4735.120447530744,True,,
2026,2024-01-03 00:00:00,4748.48,4749.03,4744.13,4744.57,1325,95,0,4766.233811113075,4756.471100806113,4735.342789941786,True,,
2027,2024-01-03 04:00:00,4744.4,4745.81,4741.9,4745.06,1196,93,0,4765.02387904947,4756.063561491609,4735.571430178449,True,,
2028,2024-01-03 08:00:00,4745.02,4748.61,4730.95,4732.52,2480,97,0,4763.166514532358,4755.222720009766,4735.499631821309,True,,
2029,2024-01-03 12:00:00,4732.75,4732.87,4706.2,4712.67,5204,95,0,4760.280999416223,4753.702980009417,4734.962464013748,True,,
2030,2024-01-03 16:00:00,4712.83,4730.93,4708.43,4721.11,7493,96,0,4758.042656592438,4752.538945009081,4734.636523684012,True,,
2031,2024-01-03 20:00:00,4721.32,4721.82,4700.42,4709.29,2911,96,0,4755.256790501442,4750.994339830185,4734.040134891447,True,,
2032,2024-01-04 00:00:00,4709.29,4712.55,4706.36,4709.25,1571,95,0,4752.627831044217,4749.503470550535,4733.456837599883,True,,
2033,2024-01-04 04:00:00,4709.33,4715.55,4707.63,4712.1,1216,93,0,4750.311954984547,4748.1676323165875,4732.954323774004,True,,
2034,2024-01-04 08:00:00,4712.27,4716.31,4706.01,4706.87,2631,97,0,4747.829557556858,4746.69271687671,4732.340574979321,True,,
2035,2024-01-04 12:00:00,4707.16,4718.44,4697.5,4714.7,5937,95,0,4745.936439982181,4745.5501198453985,4731.925502626867,True,,
2036,2024-01-04 16:00:00,4714.71,4725.71,4698.07,4703.08,5845,95,0,4743.487500554627,4744.03332985092,4731.246784917999,True,,
2037,2024-01-04 20:00:00,4703.08,4706.72,4687.05,4694.37,2692,96,0,4740.680786237221,4742.259639499102,4730.379095861105,True,,
2038,2024-01-05 00:00:00,4694.26,4696.54,4692.46,4692.57,1350,98,0,4737.931598452236,4740.485009516991,4729.489470076138,True,,
2039,2024-01-05 04:00:00,4692.74,4695.26,4682.53,4683.03,1677,93,0,4734.794364254966,4738.433044891385,4728.396306074346,True,,
2040,2024-01-05 08:00:00,4683.26,4688.61,4671.48,4677.5,2809,97,0,4731.520400583254,4736.256864716693,4727.1987459314205,True,,
2041,2024-01-05 12:00:00,4677.83,4721.29,4662.31,4718.74,7912,95,0,4730.790091978497,4735.631262405382,4726.999716615387,True,,
2042,2024-01-05 16:00:00,4718.74,4721.48,4683.92,4685.77,7894,95,0,4728.217515294012,4733.850503033761,4726.029605636201,True,,
2043,2024-01-05 20:00:00,4685.78,4700.8,4682.2,4697.78,1914,97,0,4726.478228705782,4732.562270782555,4725.364909032996,True,,
2044,2024-01-07 20:00:00,4698.85,4705.31,4697.72,4702.83,600,103,0,4725.126901351166,4731.500403968893,4724.8346758792795,True,,
2045,2024-01-08 00:00:00,4702.82,4707.33,4694.33,4695.08,1699,100,0,4723.409935559671,4730.199675255719,4724.134565858591,True,,
2046,2024-01-08 04:00:00,4695.31,4698.38,4692.34,4694.08,1887,101,0,4721.733939241974,4728.909686853729,4723.427399603094,True,,
2047,2024-01-08 08:00:00,4694.08,4699.65,4679.5,4695.25,4260,97,0,4720.22057128529,4727.707555180382,4722.764401965374,True,,
2048,2024-01-08 12:00:00,4695.32,4726.63,4693.55,4723.12,4982,94,0,4720.3862529261305,4727.543713923939,4722.772768977954,True,,
2049,2024-01-08 16:00:00,4723.37,4759.91,4719.18,4757.36,4355,95,0,4722.499038473208,4728.608581283799,4723.586586178473,True,,
2050,2024-01-08 20:00:00,4757.26,4767.7,4753.76,4761.65,2264,97,0,4724.736236274739,4729.788631952235,4724.482195915451,True,,
2051,2024-01-09 00:00:00,4761.47,4762.97,4759.96,4761.48,1166,94,0,4726.835879916182,4730.920466525369,4725.352732482145,True,,
2052,2024-01-09 04:00:00,4761.48,4761.48,4757.7,4757.95,1328,94,0,4728.613829635258,4731.885807006606,4726.1197270119765,True,,
2053,2024-01-09 08:00:00,4757.95,4757.95,4741.63,4742.94,2572,96,0,4729.432467941815,4732.280599613513,4726.515498141106,True,,
