time,open,high,low,close,tick_volume,spread,real_volume,volume
2023-07-13 14:00:00,4499.14,4499.44,4493.04,4498.68,1006,105,0,1006
2023-07-13 15:00:00,4498.74,4500.09,4493.78,4499.66,643,106,0,643
2023-07-13 16:00:00,4500.08,4504.95,4499.16,4502.47,515,108,0,515
2023-07-13 17:00:00,4502.17,4504.23,4497.56,4502.74,390,108,0,390
2023-07-13 18:00:00,4502.89,4508.73,4502.33,4508.72,478,106,0,478
2023-07-13 19:00:00,4508.66,4519.74,4508.12,4511.52,847,108,0,847
2023-07-13 20:00:00,4511.29,4512.03,4506.84,4508.08,306,106,0,306
2023-07-13 22:00:00,4508.99,4511.54,4508.98,4510.55,267,102,0,267
2023-07-13 23:00:00,4510.55,4512.05,4508.07,4509.81,337,100,0,337
2023-07-14 00:00:00,4509.73,4509.81,4503.84,4505.25,799,95,0,799
2023-07-14 01:00:00,4505.13,4507.74,4504.59,4507.34,675,95,0,675
2023-07-14 02:00:00,4507.34,4510.83,4507.34,4510.08,388,94,0,388
2023-07-14 03:00:00,4510.08,4512.39,4509.84,4511.39,368,94,0,368
2023-07-14 04:00:00,4511.39,4511.39,4509.64,4510.14,241,95,0,241
2023-07-14 05:00:00,4510.14,4512.11,4508.2,4511.86,385,96,0,385
2023-07-14 06:00:00,4511.74,4512.53,4505.63,4506.31,698,96,0,698
2023-07-14 07:00:00,4506.57,4511.57,4506.57,4511.32,575,93,0,575
2023-07-14 08:00:00,4510.92,4512.48,4509.68,4509.79,445,95,0,445
2023-07-14 09:00:00,4509.68,4511.07,4507.68,4509.58,317,94,0,317
2023-07-14 10:00:00,4509.51,4516.55,4509.51,4515.25,412,97,0,412
2023-07-14 11:00:00,4515.54,4519.49,4515.39,4517.74,359,101,0,359
2023-07-14 12:00:00,4517.41,4522.06,4517.18,4520.96,431,102,0,431
2023-07-14 13:00:00,4520.71,4525.67,4517.95,4525.35,1033,101,0,1033
2023-07-14 14:00:00,4525.66,4528.29,4510.63,4517.12,1689,107,0,1689
2023-07-14 15:00:00,4517.28,4523.78,4516.12,4520.54,926,107,0,926
2023-07-14 16:00:00,4520.78,4520.78,4511.13,4513.56,916,104,0,916
2023-07-14 17:00:00,4513.59,4516.98,4507.49,4513.83,817,104,0,817
2023-07-14 18:00:00,4514.25,4518.13,4507.58,4508.33,881,106,0,881
2023-07-14 19:00:00,4508.2,4510.74,4500.67,4503.23,1215,106,0,1215
2023-07-16 22:00:00,4505.18,4505.41,4500.99,4501.51,471,102,0,471
2023-07-16 23:00:00,4501.47,4502.03,4499.35,4500.56,366,99,0,366
2023-07-17 00:00:00,4500.78,4503.27,4499.58,4502.22,436,97,0,436
2023-07-17 01:00:00,4502.44,4506.02,4501.78,4503.53,404,97,0,404
2023-07-17 02:00:00,4502.63,4505.26,4501.77,4503.83,321,97,0,321
2023-07-17 03:00:00,4503.78,4505.02,4503.42,4504.03,225,95,0,225
2023-07-17 04:00:00,4504.03,4504.78,4503.05,4504.28,228,96,0,228
2023-07-17 05:00:00,4504.28,4505.96,4503.98,4504.5,313,95,0,313
2023-07-17 06:00:00,4504.3,4504.77,4502.81,4504.73,476,93,0,476
2023-07-17 07:00:00,4504.58,4509.19,4502.79,4508.43,602,93,0,602
2023-07-17 08:00:00,4508.69,4510.19,4505.63,4506.01,305,94,0,305
2023-07-17 09:00:00,4506.44,4507.84,4500.79,4501.26,422,95,0,422
2023-07-17 10:00:00,4501.43,4503.69,4500.03,4500.27,376,95,0,376
2023-07-17 11:00:00,4500.68,4504.87,4500.25,4501.13,328,100,0,328
2023-07-17 12:00:00,4501.42,4504.65,4499.75,4503.91,537,99,0,537
2023-07-17 13:00:00,4504.4,4514.88,4504.0,4512.56,1130,101,0,1130
2023-07-17 14:00:00,4512.77,4518.71,4512.39,4517.03,982,101,0,982
2023-07-17 15:00:00,4517.21,4524.48,4515.04,4524.0,699,100,0,699
2023-07-17 16:00:00,4524.14,4524.5,4517.6,4523.17,533,101,0,533
2023-07-17 17:00:00,4522.85,4525.78,4520.09,4525.18,519,98,0,519
2023-07-17 18:00:00,4525.27,4528.52,4523.86,4526.28,450,98,0,450
2023-07-17 19:00:00,4526.29,4536.67,4522.8,4524.9,886,98,0,886
2023-07-17 20:00:00,4525.3,4525.3,4520.56,4520.76,208,107,0,208
2023-07-17 22:00:00,4522.5,4523.48,4520.62,4521.24,192,107,0,192
2023-07-17 23:00:00,4521.43,4522.25,4520.26,4520.47,329,100,0,329
2023-07-18 00:00:00,4520.29,4522.79,4520.27,4522.29,508,96,0,508
2023-07-18 01:00:00,4522.23,4524.38,4518.72,4520.85,628,94,0,628
2023-07-18 02:00:00,4520.81,4521.3,4519.8,4520.8,439,93,0,439
2023-07-18 03:00:00,4520.8,4522.8,4520.56,4521.55,267,93,0,267
2023-07-18 04:00:00,4521.51,4522.54,4520.8,4522.52,240,91,0,240
2023-07-18 05:00:00,4522.56,4525.29,4521.98,4524.41,390,92,0,390
2023-07-18 06:00:00,4524.54,4524.54,4522.3,4523.55,509,92,0,509
2023-07-18 07:00:00,4523.55,4526.73,4521.11,4524.84,647,92,0,647
2023-07-18 08:00:00,4524.82,4527.5,4521.83,4523.51,369,95,0,369
2023-07-18 09:00:00,4523.75,4527.23,4523.33,4526.5,270,94,0,270
2023-07-18 10:00:00,4526.5,4527.27,4522.1,4523.33,259,94,0,259
2023-07-18 11:00:00,4523.32,4524.49,4521.43,4522.74,232,96,0,232
2023-07-18 12:00:00,4522.97,4524.42,4517.03,4520.1,759,99,0,759
2023-07-18 13:00:00,4520.2,4532.43,4517.28,4531.97,1042,104,0,1042
2023-07-18 14:00:00,4532.4,4540.18,4530.54,4539.51,992,102,0,992
2023-07-18 15:00:00,4540.14,4551.07,4537.8,4549.36,975,101,0,975
2023-07-18 16:00:00,4549.19,4550.07,4541.57,4545.76,826,101,0,826
2023-07-18 17:00:00,4545.35,4552.25,4545.34,4552.01,540,100,0,540
2023-07-18 18:00:00,4551.83,4561.49,4551.56,4558.83,653,102,0,653
2023-07-18 19:00:00,4559.0,4565.66,4555.82,4559.31,1039,105,0,1039
2023-07-18 20:00:00,4558.52,4558.52,4554.76,4554.78,248,106,0,248
2023-07-18 22:00:00,4557.83,4558.08,4556.59,4556.84,239,106,0,239
2023-07-18 23:00:00,4556.86,4558.85,4556.86,4557.85,237,103,0,237
2023-07-19 00:00:00,4557.85,4558.37,4556.38,4557.54,526,96,0,526
2023-07-19 01:00:00,4557.4,4559.15,4556.64,4558.17,547,94,0,547
2023-07-19 02:00:00,4558.15,4558.39,4556.46,4557.15,340,93,0,340
2023-07-19 03:00:00,4557.36,4558.69,4557.15,4558.4,197,93,0,197
2023-07-19 04:00:00,4558.26,4558.66,4557.66,4558.14,179,91,0,179
2023-07-19 05:00:00,4558.11,4559.59,4557.9,4558.66,354,92,0,354
2023-07-19 06:00:00,4558.61,4562.3,4557.64,4562.11,720,94,0,720
2023-07-19 07:00:00,4562.57,4564.59,4557.43,4557.68,665,93,0,665
2023-07-19 08:00:00,4557.67,4563.12,4557.19,4562.85,382,95,0,382
2023-07-19 09:00:00,4562.78,4563.36,4560.95,4562.43,310,94,0,310
2023-07-19 10:00:00,4562.19,4562.61,4560.43,4562.49,276,95,0,276
2023-07-19 11:00:00,4562.43,4562.44,4556.43,4559.08,509,94,0,509
2023-07-19 12:00:00,4559.63,4562.32,4558.17,4561.2,439,98,0,439
2023-07-19 13:00:00,4561.15,4578.26,4560.9,4577.36,1007,102,0,1007
2023-07-19 14:00:00,4577.12,4580.31,4563.06,4569.33,1212,104,0,1212
2023-07-19 15:00:00,4569.94,4578.1,4568.28,4576.93,1015,107,0,1015
2023-07-19 16:00:00,4576.62,4581.04,4564.62,4570.3,1444,105,0,1444
2023-07-19 17:00:00,4570.54,4570.8,4563.37,4567.55,1014,105,0,1014
2023-07-19 18:00:00,4567.79,4571.43,4560.63,4570.69,882,102,0,882
2023-07-19 19:00:00,4570.71,4577.46,4568.01,4568.01,1013,101,0,1013
2023-07-19 20:00:00,4568.61,4569.66,4563.43,4567.64,667,103,0,667
2023-07-19 22:00:00,4565.0,4566.03,4553.31,4554.8,764,105,0,764
2023-07-19 23:00:00,4554.8,4557.53,4554.06,4556.81,489,100,0,489
2023-07-20 00:00:00,4557.24,4561.29,4556.81,4560.31,509,98,0,509
2023-07-20 01:00:00,4560.45,4563.83,4560.07,4562.21,656,93,0,656
2023-07-20 02:00:00,4562.22,4563.1,4559.09,4561.1,441,93,0,441
2023-07-20 03:00:00,4561.09,4562.09,4560.05,4561.84,331,94,0,331
2023-07-20 04:00:00,4561.84,4564.57,4561.84,4562.85,291,93,0,291
2023-07-20 05:00:00,4562.89,4563.86,4562.35,4563.85,501,93,0,501
2023-07-20 06:00:00,4564.04,4565.34,4555.83,4556.68,783,93,0,783
2023-07-20 07:00:00,4556.56,4562.52,4556.13,4562.18,818,98,0,818
2023-07-20 08:00:00,4562.51,4564.79,4560.89,4562.37,524,96,0,524
2023-07-20 09:00:00,4562.25,4562.79,4558.87,4562.23,410,96,0,410
2023-07-20 10:00:00,4562.28,4565.81,4561.62,4563.95,325,95,0,325
2023-07-20 11:00:00,4563.88,4564.05,4560.65,4563.18,411,95,0,411
2023-07-20 12:00:00,4563.51,4563.53,4555.89,4556.37,613,98,0,613
2023-07-20 13:00:00,4556.15,4566.16,4551.63,4563.36,1075,104,0,1075
2023-07-20 14:00:00,4563.98,4564.68,4543.38,4551.66,1543,103,0,1543
2023-07-20 15:00:00,4552.0,4558.9,4549.87,4555.5,931,105,0,931
2023-07-20 16:00:00,4555.93,4562.93,4548.29,4549.85,935,106,0,935
2023-07-20 17:00:00,4549.77,4553.18,4547.34,4549.03,839,105,0,839
2023-07-20 18:00:00,4548.79,4549.95,4535.8,4539.86,1047,103,0,1047
2023-07-20 19:00:00,4540.1,4542.32,4529.35,4537.43,1372,105,0,1372
2023-07-20 20:00:00,4536.59,4540.46,4536.59,4539.49,313,106,0,313
2023-07-20 22:00:00,4539.43,4540.93,4536.96,4537.7,347,102,0,347
2023-07-20 23:00:00,4537.7,4539.96,4537.7,4538.42,347,99,0,347
2023-07-21 00:00:00,4538.28,4539.49,4534.98,4539.24,610,95,0,610
2023-07-21 01:00:00,4539.16,4542.17,4537.24,4540.73,628,95,0,628
2023-07-21 02:00:00,4540.73,4543.99,4540.49,4543.49,457,95,0,457
2023-07-21 03:00:00,4543.49,4544.49,4542.49,4542.74,304,95,0,304
2023-07-21 04:00:00,4542.74,4544.25,4541.74,4543.25,277,93,0,277
2023-07-21 05:00:00,4543.25,4543.86,4541.5,4543.74,464,93,0,464
2023-07-21 06:00:00,4543.61,4545.98,4541.26,4545.74,606,94,0,606
2023-07-21 07:00:00,4545.74,4548.94,4543.66,4544.91,731,93,0,731
2023-07-21 08:00:00,4544.77,4549.67,4544.03,4548.43,457,95,0,457
2023-07-21 09:00:00,4548.67,4549.18,4544.79,4548.09,432,94,0,432
2023-07-21 10:00:00,4548.02,4551.82,4547.8,4551.18,345,95,0,345
2023-07-21 11:00:00,4551.02,4551.17,4546.05,4546.05,398,95,0,398
2023-07-21 12:00:00,4546.4,4560.12,4546.29,4559.93,531,97,0,531
2023-07-21 13:00:00,4560.34,4563.09,4541.41,4543.52,1294,102,0,1294
2023-07-21 14:00:00,4543.83,4551.07,4537.68,4546.15,1524,106,0,1524
2023-07-21 15:00:00,4546.16,4555.85,4546.09,4552.34,1125,103,0,1125
2023-07-21 16:00:00,4552.15,4552.33,4541.68,4545.1,969,104,0,969
2023-07-21 17:00:00,4544.92,4557.1,4544.68,4556.09,725,103,0,725
2023-07-21 18:00:00,4556.33,4556.83,4546.61,4547.35,878,103,0,878
2023-07-21 19:00:00,4547.18,4547.75,4537.91,4539.42,1254,106,0,1254
2023-07-23 22:00:00,4541.37,4541.48,4536.53,4536.74,347,108,0,347
2023-07-23 23:00:00,4536.61,4537.58,4535.3,4536.56,317,102,0,317
2023-07-24 00:00:00,4536.36,4540.56,4535.57,4538.58,565,96,0,565
2023-07-24 01:00:00,4538.58,4539.59,4535.34,4537.93,771,94,0,771
2023-07-24 02:00:00,4538.09,4541.57,4537.35,4540.1,590,93,0,590
2023-07-24 03:00:00,4540.15,4541.09,4537.85,4538.59,366,94,0,366
2023-07-24 04:00:00,4538.71,4539.34,4537.59,4539.0,265,95,0,265
2023-07-24 05:00:00,4538.88,4539.84,4536.6,4537.59,379,95,0,379
2023-07-24 06:00:00,4537.83,4539.86,4535.34,4537.34,702,94,0,702
2023-07-24 07:00:00,4537.34,4549.16,4537.16,4547.51,1008,94,0,1008
2023-07-24 08:00:00,4547.35,4549.77,4544.1,4547.66,528,101,0,528
2023-07-24 09:00:00,4547.84,4552.34,4547.71,4550.63,328,99,0,328
2023-07-24 10:00:00,4550.33,4550.73,4547.96,4548.14,317,99,0,317
2023-07-24 11:00:00,4548.38,4551.08,4545.97,4547.28,395,99,0,395
2023-07-24 12:00:00,4547.22,4548.76,4543.7,4548.76,474,99,0,474
2023-07-24 13:00:00,4548.7,4561.53,4544.1,4548.51,1371,98,0,1371
2023-07-24 14:00:00,4548.34,4560.34,4545.82,4559.34,1422,106,0,1422
2023-07-24 15:00:00,4559.34,4562.58,4554.43,4561.86,983,103,0,983
2023-07-24 16:00:00,4561.69,4564.11,4556.95,4559.92,711,102,0,711
2023-07-24 17:00:00,4559.68,4565.09,4557.21,4564.66,578,102,0,578
2023-07-24 18:00:00,4564.74,4567.41,4555.64,4559.9,656,103,0,656
2023-07-24 19:00:00,4560.19,4561.55,4551.63,4559.29,946,105,0,946
2023-07-24 20:00:00,4559.77,4562.04,4558.09,4561.63,208,107,0,208
2023-07-24 22:00:00,4560.59,4561.59,4559.85,4560.36,168,104,0,168
2023-07-24 23:00:00,4560.1,4562.1,4559.7,4560.61,229,100,0,229
2023-07-25 00:00:00,4560.84,4561.12,4557.37,4558.13,463,97,0,463
2023-07-25 01:00:00,4558.13,4559.39,4555.65,4557.45,651,94,0,651
2023-07-25 02:00:00,4557.61,4558.65,4556.64,4558.16,404,93,0,404
2023-07-25 03:00:00,4558.15,4558.66,4557.4,4558.66,251,92,0,251
2023-07-25 04:00:00,4558.61,4559.65,4558.41,4558.89,174,92,0,174
2023-07-25 05:00:00,4558.9,4561.12,4558.64,4560.96,239,93,0,239
2023-07-25 06:00:00,4560.88,4564.41,4558.88,4564.37,592,95,0,592
2023-07-25 07:00:00,4564.25,4564.62,4558.98,4561.49,655,92,0,655
2023-07-25 08:00:00,4561.35,4569.36,4560.35,4567.04,512,96,0,512
2023-07-25 09:00:00,4566.99,4567.63,4565.0,4566.07,248,93,0,248
2023-07-25 10:00:00,4565.76,4566.17,4561.49,4563.63,327,93,0,327
2023-07-25 11:00:00,4563.47,4566.15,4563.23,4565.02,240,96,0,240
2023-07-25 12:00:00,4564.98,4566.78,4560.2,4560.7,364,98,0,364
2023-07-25 13:00:00,4560.46,4568.31,4555.72,4565.31,896,99,0,896
2023-07-25 14:00:00,4565.82,4567.83,4561.67,4563.36,963,105,0,963
2023-07-25 15:00:00,4563.18,4573.38,4562.69,4571.19,583,104,0,583
2023-07-25 16:00:00,4571.6,4576.35,4569.68,4576.17,496,101,0,496
2023-07-25 17:00:00,4576.17,4578.56,4572.62,4575.53,556,105,0,556
2023-07-25 18:00:00,4575.43,4584.81,4574.43,4575.92,637,107,0,637
2023-07-25 19:00:00,4576.09,4580.34,4570.88,4572.97,948,105,0,948
2023-07-25 20:00:00,4571.62,4582.0,4566.76,4580.17,1241,98,0,1241
2023-07-25 22:00:00,4576.35,4577.35,4568.11,4570.84,1175,97,0,1175
2023-07-25 23:00:00,4570.87,4571.89,4569.39,4571.89,481,95,0,481
2023-07-26 00:00:00,4572.12,4572.14,4569.39,4569.64,531,95,0,531
