,time,open,high,low,close,tick_volume,spread,real_volume
388,2019-09-27,2976.24,2990.82,2944.42,2966.55,21575,0,0
389,2019-09-29,2974.13,2978.22,2964.26,2969.44,1198,0,0
390,2019-09-30,2969.51,2985.58,2963.38,2981.8,18527,0,0
391,2019-10-01,2981.77,2993.03,2935.9,2944.74,21524,0,0
392,2019-10-02,2946.38,2946.7,2873.09,2884.81,26150,0,0
393,2019-10-03,2886.16,2911.16,2853.87,2905.89,27796,0,0
394,2019-10-04,2907.74,2952.65,2897.05,2949.36,21353,0,0
395,2019-10-06,2940.82,2941.99,2932.25,2938.78,1376,0,0
396,2019-10-07,2938.79,2958.24,2933.47,2936.53,20753,0,0
397,2019-10-08,2937.89,2949.48,2887.66,2891.05,29355,0,0
398,2019-10-09,2893.53,2936.83,2881.06,2898.44,27922,0,0
399,2019-10-10,2891.79,2955.79,2890.35,2946.25,29997,0,0
400,2019-10-11,2942.65,2992.78,2941.48,2970.05,25323,0,0
401,2019-10-13,2969.78,2981.85,2968.04,2981.85,1453,0,0
402,2019-10-14,2979.31,2980.39,2953.94,2972.96,19765,0,0
403,2019-10-15,2972.89,3003.24,2967.94,2994.66,18681,0,0
404,2019-10-16,2994.74,2997.28,2984.96,2987.97,20494,0,0
405,2019-10-17,2987.87,3007.82,2985.36,2996.93,19424,0,0
406,2019-10-18,2997.9,3001.25,2977.79,2989.65,18571,0,0
407,2019-10-20,2986.45,2992.13,2984.34,2992.12,1473,0,0
408,2019-10-21,2992.51,3007.85,2990.16,3006.18,14830,0,0
409,2019-10-22,3006.35,3014.68,2988.93,2991.4,15935,0,0
410,2019-10-23,2985.58,3010.42,2983.09,3007.43,17846,0,0
411,2019-10-24,3007.29,3016.05,3000.01,3002.88,15937,0,0
412,2019-10-25,3003.07,3027.29,3001.37,3020.85,12764,0,0
413,2019-10-27,3024.35,3027.28,3024.16,3025.87,746,0,0
414,2019-10-28,3026.69,3044.17,3024.44,3040.48,12801,0,0
415,2019-10-29,3040.27,3046.65,3031.32,3036.65,12484,0,0
416,2019-10-30,3036.51,3055.44,3024.33,3049.33,15339,0,0
417,2019-10-31,3049.81,3052.09,3021.15,3035.21,19311,0,0
418,2019-11-01,3035.53,3066.29,3034.98,3064.48,13742,0,0
419,2019-11-03,3067.05,3070.13,3066.86,3069.11,532,0,0
420,2019-11-04,3068.99,3086.61,3068.15,3084.22,12732,0,0
421,2019-11-05,3084.1,3086.27,3071.43,3073.53,14561,0,0
422,2019-11-06,3073.0,3079.25,3064.88,3074.33,14247,0,0
423,2019-11-07,3074.36,3096.67,3070.62,3086.52,16072,0,0
424,2019-11-08,3087.45,3092.11,3072.39,3091.73,15165,0,0
425,2019-11-10,3092.08,3092.31,3089.29,3089.29,440,0,0
426,2019-11-11,3089.15,3089.15,3074.92,3085.31,12768,0,0
427,2019-11-12,3085.14,3102.13,3081.76,3088.91,14614,0,0
428,2019-11-13,3087.73,3097.21,3076.2,3094.21,16159,0,0
429,2019-11-14,3094.07,3099.18,3081.55,3098.16,18478,0,0
430,2019-11-15,3097.2,3118.68,3096.6,3118.54,13065,0,0
431,2019-11-17,3117.66,3117.72,3113.67,3114.44,429,0,0
432,2019-11-18,3114.43,3127.54,3111.01,3119.27,13392,0,0
433,2019-11-19,3118.57,3132.03,3110.02,3111.1,13483,0,0
434,2019-11-20,3113.35,3117.73,3090.22,3100.95,19441,0,0
435,2019-11-21,3101.56,3113.49,3090.72,3100.74,22007,0,0
436,2019-11-22,3101.89,3113.83,3097.52,3111.2,15083,0,0
437,2019-11-24,3114.44,3119.42,3114.44,3118.51,535,0,0
438,2019-11-25,3118.05,3132.91,3116.52,3132.26,9495,0,0
439,2019-11-26,3132.48,3144.69,3128.25,3143.0,13411,0,0
440,2019-11-27,3143.32,3154.79,3141.59,3144.49,10377,0,0
441,2019-11-28,3144.71,3150.99,3141.26,3150.43,7192,0,0
442,2019-11-29,3149.32,3149.69,3139.22,3141.46,9067,0,0
443,2019-12-01,3146.23,3147.67,3144.16,3147.25,703,0,0
444,2019-12-02,3150.99,3157.55,3108.61,3112.11,16610,0,0
445,2019-12-03,3112.61,3121.7,3069.83,3094.63,23168,0,0
446,2019-12-04,3091.92,3119.51,3082.04,3109.02,20432,0,0
447,2019-12-05,3109.52,3124.04,3102.89,3118.41,18471,0,0
448,2019-12-06,3119.94,3150.54,3119.15,3146.36,12931,0,0
449,2019-12-08,3147.11,3147.65,3145.94,3145.97,318,0,0
450,2019-12-09,3142.2,3149.25,3131.18,3134.76,11438,0,0
451,2019-12-10,3136.02,3142.79,3116.34,3134.26,17802,0,0
452,2019-12-11,3134.8,3146.24,3129.9,3146.19,14834,0,0
453,2019-12-12,3145.25,3181.92,3137.53,3180.08,19883,0,0
454,2019-12-13,3179.34,3184.59,3156.45,3171.71,23681,0,0
455,2019-12-15,3174.9,3177.17,3174.26,3175.88,621,0,0
456,2019-12-16,3176.4,3199.81,3176.26,3192.22,11003,0,0
457,2019-12-17,3191.58,3200.94,3189.74,3191.94,10872,0,0
458,2019-12-18,3192.46,3200.3,3189.58,3196.43,9211,0,0
459,2019-12-19,3197.29,3211.74,3192.82,3211.04,9239,0,0
460,2019-12-20,3211.07,3227.5,3206.87,3222.87,9618,0,0
461,2019-12-22,3226.02,3227.58,3225.05,3226.84,371,0,0
462,2019-12-23,3226.73,3232.64,3223.02,3227.19,7262,0,0
463,2019-12-24,3227.06,3229.59,3221.29,3225.22,4674,0,0
464,2019-12-26,3236.43,3241.73,3236.43,3241.73,264,0,0
465,2019-12-27,3241.99,3252.54,3234.19,3235.3,9162,0,0
466,2019-12-29,3235.04,3239.87,3235.04,3239.54,275,0,0
467,2019-12-30,3239.92,3243.15,3216.0,3223.39,12212,0,0
468,2019-12-31,3223.67,3227.02,3211.92,3219.14,8646,0,0
469,2020-01-01,3236.01,3239.22,3233.44,3236.48,699,0,0
470,2020-01-02,3236.1,3262.21,3234.38,3259.77,12295,0,0
471,2020-01-03,3260.0,3261.5,3205.84,3234.44,25269,0,0
472,2020-01-05,3220.09,3223.23,3215.21,3223.01,1338,0,0
473,2020-01-06,3222.07,3248.56,3208.05,3241.81,20373,0,0
474,2020-01-07,3242.0,3253.56,3195.38,3202.65,21736,0,0
475,2020-01-08,3191.39,3266.92,3180.58,3260.54,29873,0,0
476,2020-01-09,3261.54,3277.58,3256.61,3276.95,17055,0,0
477,2020-01-10,3276.69,3285.86,3259.71,3262.37,14148,0,0
478,2020-01-12,3266.5,3270.52,3265.41,3266.64,500,0,0
479,2020-01-13,3267.46,3293.45,3266.01,3293.21,12734,0,0
480,2020-01-14,3294.45,3296.19,3275.03,3278.84,19106,0,0
481,2020-01-15,3280.63,3299.29,3278.2,3296.83,17651,0,0
482,2020-01-16,3296.88,3323.15,3294.66,3319.69,12861,0,0
483,2020-01-17,3318.99,3330.06,3316.78,3323.49,11364,0,0
484,2020-01-19,3324.2,3328.31,3323.56,3328.31,439,0,0
485,2020-01-20,3328.44,3328.76,3319.25,3323.56,6203,0,0
486,2020-01-21,3323.81,3330.38,3308.12,3321.26,18126,0,0
487,2020-01-22,3322.64,3338.17,3314.7,3315.28,19544,0,0
488,2020-01-23,3315.33,3332.46,3302.17,3331.04,22124,0,0
489,2020-01-24,3330.77,3337.55,3281.44,3291.73,20901,0,0
490,2020-01-26,3268.0,3268.47,3253.74,3260.26,1645,0,0
491,2020-01-27,3263.76,3270.18,3234.98,3248.87,24085,0,0
492,2020-01-28,3249.87,3286.42,3243.75,3276.43,20001,0,0
493,2020-01-29,3276.22,3293.7,3266.85,3274.56,17767,0,0
494,2020-01-30,3273.8,3296.07,3241.12,3290.16,26688,0,0
495,2020-01-31,3288.13,3298.36,3213.7,3228.21,26617,0,0
496,2020-02-02,3233.38,3236.68,3226.97,3232.9,1379,0,0
497,2020-02-03,3233.89,3268.06,3232.05,3242.73,24634,0,0
498,2020-02-04,3248.15,3306.46,3246.28,3295.63,18897,0,0
499,2020-02-05,3297.86,3339.75,3289.94,3335.13,22305,0,0
500,2020-02-06,3334.43,3358.34,3333.4,3349.4,18157,0,0
501,2020-02-07,3348.43,3348.93,3321.5,3323.62,19104,0,0
502,2020-02-09,3323.19,3329.88,3304.6,3312.08,1448,0,0
503,2020-02-10,3312.79,3354.08,3312.37,3352.27,17563,0,0
504,2020-02-11,3351.73,3375.12,3351.59,3361.92,13310,0,0
505,2020-02-12,3361.82,3382.54,3356.88,3367.84,12375,0,0
506,2020-02-13,3371.72,3384.86,3348.78,3373.89,17293,0,0
507,2020-02-14,3374.18,3388.11,3365.41,3380.3,12285,0,0
508,2020-02-16,3383.52,3389.73,3383.52,3388.24,515,0,0
509,2020-02-17,3384.8,3392.99,3372.61,3376.52,6682,0,0
510,2020-02-18,3376.35,3378.08,3355.62,3378.04,14264,0,0
511,2020-02-19,3378.28,3393.86,3372.46,3392.05,10427,0,0
512,2020-02-20,3392.07,3397.52,3339.75,3356.1,23587,0,0
513,2020-02-21,3357.19,3366.07,3328.51,3338.68,26337,0,0
514,2020-02-23,3307.67,3312.01,3290.09,3298.58,2020,0,0
515,2020-02-24,3298.83,3303.97,3214.2,3240.07,39239,0,0
516,2020-02-25,3239.55,3259.84,3117.77,3152.13,46229,0,0
517,2020-02-26,3152.14,3182.5,3091.89,3103.21,59813,0,0
518,2020-02-27,3103.42,3107.44,2935.45,2967.05,69244,0,0
519,2020-02-28,2968.06,2995.82,2853.37,2987.82,88802,0,0
520,2020-03-01,2895.93,2928.12,2893.74,2919.82,3233,0,0
521,2020-03-02,2920.08,3093.5,2904.72,3085.0,81308,0,0
522,2020-03-03,3085.26,3137.07,2973.97,2991.53,80717,0,0
523,2020-03-04,2992.74,3129.54,2991.67,3107.49,58981,0,0
524,2020-03-05,3105.97,3108.89,2997.61,3027.12,54810,0,0
525,2020-03-06,3027.35,3037.57,2898.97,2961.25,69052,0,0
526,2020-03-08,2841.39,2850.43,2819.89,2823.21,2810,0,0
527,2020-03-09,2822.81,2839.74,2721.91,2796.7,44413,0,0
528,2020-03-10,2800.36,2885.01,2730.01,2827.75,79974,0,0
529,2020-03-11,2827.91,2839.88,2703.77,2732.84,79583,0,0
530,2020-03-12,2734.38,2742.4,2429.62,2440.19,83602,0,0
531,2020-03-13,2440.32,2706.96,2394.06,2666.46,74644,0,0
532,2020-03-16,2401.46,2561.41,2383.98,2445.35,46185,0,0
533,2020-03-17,2445.55,2555.58,2365.58,2422.67,85455,0,0
534,2020-03-18,2423.11,2471.28,2274.21,2455.48,66252,0,0
535,2020-03-19,2455.23,2467.57,2286.51,2366.16,95568,0,0
536,2020-03-20,2364.53,2508.79,2270.31,2278.34,94360,0,0
537,2020-03-22,2198.63,2219.05,2187.75,2200.87,1500,0,0
538,2020-03-23,2201.35,2394.56,2182.77,2261.79,103217,0,0
539,2020-03-24,2262.71,2465.94,2250.56,2431.1,82051,0,0
540,2020-03-25,2430.13,2570.65,2396.31,2477.22,97624,0,0
541,2020-03-26,2476.32,2643.36,2411.07,2640.25,83868,0,0
542,2020-03-27,2639.53,2643.23,2513.37,2528.55,73845,0,0
543,2020-03-29,2480.68,2504.47,2475.46,2495.3,3035,0,0
544,2020-03-30,2495.04,2629.08,2490.08,2624.26,76549,0,0
545,2020-03-31,2625.45,2643.46,2545.79,2546.94,67573,0,0
546,2020-04-01,2546.79,2555.2,2443.46,2478.67,73988,0,0
547,2020-04-02,2478.03,2533.4,2434.24,2513.31,69892,0,0
548,2020-04-03,2512.27,2538.77,2458.11,2487.85,66221,0,0
549,2020-04-05,2522.1,2531.52,2519.11,2526.25,1827,0,0
550,2020-04-06,2526.68,2676.11,2525.61,2671.39,56497,0,0
551,2020-04-07,2668.82,2754.6,2631.66,2657.26,69329,0,0
552,2020-04-08,2658.74,2758.37,2627.76,2753.8,64878,0,0
553,2020-04-09,2752.33,2816.54,2708.6,2794.34,62254,0,0
554,2020-04-12,2758.91,2768.85,2746.72,2751.99,2485,0,0
555,2020-04-13,2752.12,2787.44,2719.2,2775.2,47765,0,0
556,2020-04-14,2774.68,2851.65,2759.98,2839.26,49819,0,0
557,2020-04-15,2839.17,2841.73,2757.73,2760.68,55557,0,0
558,2020-04-16,2760.65,2891.42,2754.3,2876.36,73324,0,0
559,2020-04-17,2875.78,2890.76,2828.34,2875.11,65921,0,0
560,2020-04-19,2855.89,2860.35,2852.39,2855.37,1074,0,0
561,2020-04-20,2855.62,2882.34,2812.91,2825.29,58146,0,0
562,2020-04-21,2825.54,2841.0,2723.85,2748.36,82615,0,0
563,2020-04-22,2749.04,2813.98,2724.9,2786.09,55935,0,0
564,2020-04-23,2786.33,2843.62,2772.94,2777.46,58383,0,0
565,2020-04-24,2776.76,2841.73,2762.19,2835.2,46184,0,0
566,2020-04-26,2822.8,2832.06,2822.8,2826.61,1104,0,0
567,2020-04-27,2826.85,2888.05,2821.93,2874.69,38375,0,0
568,2020-04-28,2874.89,2920.66,2858.51,2878.18,45554,0,0
569,2020-04-29,2877.71,2967.65,2877.43,2953.85,45672,0,0
570,2020-04-30,2953.38,2972.06,2885.6,2889.83,51932,0,0
571,2020-05-03,2788.48,2792.98,2780.08,2784.36,2240,0,0
572,2020-05-04,2784.75,2843.15,2778.1,2839.11,50928,0,0
573,2020-05-05,2839.33,2897.98,2839.12,2874.8,44960,0,0
574,2020-05-06,2874.99,2894.42,2832.63,2840.64,48189,0,0
575,2020-05-07,2842.3,2902.12,2841.86,2899.35,45885,0,0
576,2020-05-08,2899.52,2939.4,2899.52,2937.41,36289,0,0
577,2020-05-10,2933.29,2945.76,2931.34,2944.87,1695,0,0
578,2020-05-11,2944.68,2953.62,2896.66,2922.65,39291,0,0
579,2020-05-12,2922.8,2945.49,2833.55,2835.74,46774,0,0
580,2020-05-13,2835.97,2882.72,2792.45,2822.53,63801,0,0
581,2020-05-14,2822.01,2859.85,2766.7,2858.69,69699,0,0
582,2020-05-15,2858.5,2867.82,2815.21,2860.01,60927,0,0
583,2020-05-17,2872.58,2878.81,2871.88,2873.65,1685,0,0
584,2020-05-18,2873.63,2968.78,2870.64,2956.56,42186,0,0
585,2020-05-19,2956.39,2980.96,2919.02,2927.67,57588,0,0
586,2020-05-20,2927.72,2980.09,2927.22,2968.66,42087,0,0
587,2020-05-21,2968.58,2977.27,2937.65,2953.79,43364,0,0
588,2020-05-22,2953.8,2961.37,2908.44,2960.42,43608,0,0
589,2020-05-24,2969.69,2973.15,2966.25,2971.15,946,0,0
590,2020-05-25,2971.39,2994.07,2958.71,2986.64,17928,0,0
591,2020-05-26,2986.88,3023.92,2984.94,2994.33,33907,0,0
592,2020-05-27,2994.55,3046.66,2969.72,3046.02,46345,0,0
593,2020-05-28,3045.97,3069.18,3023.35,3028.8,54697,0,0
594,2020-05-29,3028.83,3049.42,2996.21,3040.54,61066,0,0
595,2020-05-31,3022.66,3029.46,3018.67,3028.71,2265,0,0
596,2020-06-01,3028.9,3062.06,3024.0,3041.75,43547,0,0
597,2020-06-02,3041.8,3090.87,3038.62,3089.64,33378,0,0
598,2020-06-03,3089.19,3132.77,3084.45,3126.49,34440,0,0
599,2020-06-04,3126.66,3130.24,3091.05,3112.01,43136,0,0
600,2020-06-05,3112.04,3213.27,3109.78,3192.18,44617,0,0
601,2020-06-07,3205.92,3213.91,3203.98,3211.21,1779,0,0
602,2020-06-08,3211.07,3234.05,3186.23,3226.0,37748,0,0
603,2020-06-09,3225.82,3233.52,3192.82,3218.76,40586,0,0
604,2020-06-10,3218.71,3230.02,3163.9,3166.39,50325,0,0
605,2020-06-11,3166.55,3182.39,2997.85,3028.91,82524,0,0
606,2020-06-12,3029.3,3088.23,2983.13,3039.81,91985,0,0
607,2020-06-14,2998.48,3008.79,2988.9,2996.3,4052,0,0
608,2020-06-15,2996.49,3098.53,2935.28,3098.07,83840,0,0
609,2020-06-16,3097.85,3167.16,3074.59,3136.08,80856,0,0
610,2020-06-17,3136.25,3158.34,3101.24,3102.26,60399,0,0
611,2020-06-18,3102.25,3130.33,3075.76,3125.76,59918,0,0
612,2020-06-19,3125.91,3155.36,3081.81,3095.02,52648,0,0
613,2020-06-21,3056.42,3066.15,3052.24,3064.34,3170,0,0
614,2020-06-22,3064.67,3135.78,3059.54,3132.87,46420,0,0
615,2020-06-23,3132.41,3156.14,3071.17,3122.15,51800,0,0
616,2020-06-24,3122.14,3138.88,3031.42,3048.96,63520,0,0
617,2020-06-25,3049.13,3090.63,3017.32,3083.71,65675,0,0
618,2020-06-26,3083.82,3092.41,3004.71,3011.87,57111,0,0
619,2020-06-28,3006.44,3015.36,3001.49,3011.03,2997,0,0
620,2020-06-29,3011.17,3069.65,2999.3,3064.69,54508,0,0
621,2020-06-30,3064.74,3111.28,3040.57,3092.27,43680,0,0
622,2020-07-01,3092.42,3127.5,3073.2,3111.53,41396,0,0
623,2020-07-02,3111.33,3165.44,3105.04,3136.91,39934,0,0
624,2020-07-03,3136.74,3148.21,3115.54,3125.35,21147,0,0
625,2020-07-05,3139.11,3146.4,3138.16,3144.65,1269,0,0
626,2020-07-06,3144.82,3188.71,3143.93,3186.48,36853,0,0
627,2020-07-07,3186.32,3193.33,3142.03,3149.55,38891,0,0
628,2020-07-08,3149.52,3177.91,3134.79,3175.9,45286,0,0
629,2020-07-09,3176.07,3179.44,3114.15,3159.84,53416,0,0
630,2020-07-10,3160.13,3187.27,3120.42,3185.08,47322,0,0
631,2020-07-12,3204.22,3205.46,3195.77,3195.83,2042,0,0
632,2020-07-13,3195.99,3235.54,3150.11,3164.24,55355,0,0
633,2020-07-14,3164.03,3223.86,3128.01,3219.0,75979,0,0
634,2020-07-15,3219.18,3241.33,3200.96,3226.31,63445,0,0
635,2020-07-16,3226.26,3226.37,3197.73,3211.86,56966,0,0
636,2020-07-17,3211.76,3233.83,3203.29,3225.12,35580,0,0
637,2020-07-19,3227.84,3230.53,3225.11,3229.62,938,0,0
638,2020-07-20,3229.43,3258.07,3198.6,3251.34,39939,0,0
639,2020-07-21,3251.55,3281.34,3247.62,3264.99,42959,0,0
640,2020-07-22,3264.77,3279.52,3235.51,3269.39,42493,0,0
641,2020-07-23,3269.58,3292.66,3222.92,3242.05,62480,0,0
642,2020-07-24,3241.83,3247.07,3200.2,3216.59,60622,0,0
643,2020-07-26,3211.55,3213.03,3201.12,3207.56,2896,0,0
644,2020-07-27,3207.7,3245.88,3206.31,3244.02,44105,0,0
645,2020-07-28,3244.1,3254.44,3216.22,3225.7,44257,0,0
646,2020-07-29,3225.48,3265.03,3212.47,3258.85,35877,0,0
647,2020-07-30,3258.92,3277.34,3203.83,3274.85,51044,0,0
648,2020-07-31,3274.67,3277.42,3220.21,3271.86,60873,0,0
649,2020-08-02,3270.02,3272.54,3263.58,3271.56,1743,0,0
650,2020-08-03,3271.7,3303.41,3261.88,3296.08,34564,0,0
651,2020-08-04,3296.27,3307.26,3278.61,3306.0,30040,0,0
652,2020-08-05,3305.85,3331.13,3298.95,3326.56,25425,0,0
653,2020-08-06,3326.37,3351.73,3308.43,3347.84,32932,0,0
654,2020-08-07,3347.83,3354.31,3330.2,3352.69,39572,0,0
655,2020-08-09,3345.07,3350.17,3345.01,3349.27,1030,0,0
656,2020-08-10,3349.49,3364.66,3336.83,3360.02,29327,0,0
657,2020-08-11,3359.84,3386.46,3327.19,3341.37,37967,0,0
658,2020-08-12,3341.23,3389.42,3333.49,3376.29,37532,0,0
659,2020-08-13,3376.13,3388.45,3363.71,3381.93,33538,0,0
660,2020-08-14,3382.17,3386.3,3356.2,3373.36,30495,0,0
661,2020-08-16,3372.86,3376.55,3372.14,3376.02,747,0,0
662,2020-08-17,3375.94,3391.67,3370.71,3390.52,18065,0,0
663,2020-08-18,3390.35,3395.03,3370.07,3392.97,19676,0,0
664,2020-08-19,3392.83,3399.68,3365.4,3366.66,20229,0,0
665,2020-08-20,3366.79,3393.4,3349.35,3393.2,26468,0,0
666,2020-08-21,3393.16,3399.87,3360.75,3397.94,27205,0,0
667,2020-08-23,3400.71,3403.75,3399.16,3401.0,733,0,0
668,2020-08-24,3400.82,3437.2,3397.69,3436.74,22151,0,0
669,2020-08-25,3436.54,3451.79,3425.05,3448.16,22743,0,0
670,2020-08-26,3448.28,3481.62,3440.42,3480.63,17510,0,0
671,2020-08-27,3480.56,3501.36,3467.96,3494.84,33209,0,0
672,2020-08-28,3494.59,3512.14,3483.87,3508.05,28502,0,0
673,2020-08-30,3515.17,3521.45,3514.67,3521.45,614,0,0
674,2020-08-31,3521.48,3527.12,3489.18,3499.46,20688,0,0
675,2020-09-01,3499.26,3537.63,3494.45,3537.63,27238,0,0
676,2020-09-02,3537.52,3588.85,3534.16,3585.27,31395,0,0
677,2020-09-03,3585.11,3586.19,3426.48,3433.08,76963,0,0
678,2020-09-04,3433.01,3485.39,3349.25,3426.72,98431,0,0
679,2020-09-07,3401.51,3444.61,3393.52,3440.62,36857,0,0
680,2020-09-08,3440.55,3448.1,3309.93,3323.25,91129,0,0
681,2020-09-09,3322.97,3424.63,3321.93,3410.08,62166,0,0
682,2020-09-10,3410.07,3424.76,3328.03,3347.37,54160,0,0
683,2020-09-11,3347.63,3375.41,3309.79,3340.4,42028,0,0
684,2020-09-13,3355.05,3361.45,3351.99,3361.2,1357,0,0
685,2020-09-14,3361.14,3402.43,3356.22,3385.55,28062,0,0
686,2020-09-15,3385.63,3418.92,3376.45,3401.11,21871,0,0
687,2020-09-16,3401.24,3429.28,3384.2,3390.85,23253,0,0
688,2020-09-17,3390.63,3391.83,3320.13,3358.5,42220,0,0
689,2020-09-18,3358.22,3372.99,3291.87,3318.28,34131,0,0
690,2020-09-20,3312.13,3330.92,3311.71,3325.36,1941,0,0
691,2020-09-21,3324.87,3336.94,3228.46,3292.41,45807,0,0
692,2020-09-22,3292.55,3319.5,3266.81,3312.34,37844,0,0
693,2020-09-23,3312.57,3329.59,3219.7,3226.49,36930,0,0
694,2020-09-24,3226.25,3277.66,3207.66,3262.96,50001,0,0
695,2020-09-25,3262.77,3305.66,3216.17,3297.38,38279,0,0
696,2020-09-27,3306.31,3307.83,3303.88,3304.87,940,0,0
697,2020-09-28,3304.65,3365.22,3301.59,3364.42,25493,0,0
698,2020-09-29,3364.46,3371.95,3325.99,3345.09,24874,0,0
699,2020-09-30,3344.85,3392.8,3300.38,3370.32,43320,0,0
700,2020-10-01,3370.28,3396.02,3359.04,3375.93,35631,0,0
701,2020-10-02,3375.69,3381.12,3309.16,3347.8,47150,0,0
702,2020-10-04,3365.54,3372.95,3361.2,3371.43,1606,0,0
703,2020-10-05,3371.27,3409.08,3356.01,3398.74,25571,0,0
704,2020-10-06,3398.99,3430.77,3341.96,3355.34,31031,0,0
705,2020-10-07,3355.56,3426.06,3351.89,3422.16,27944,0,0
706,2020-10-08,3422.15,3464.28,3416.16,3462.43,23587,0,0
707,2020-10-09,3462.2,3482.0,3454.07,3477.01,17663,0,0
708,2020-10-11,3480.71,3482.05,3474.55,3478.57,1362,0,0
709,2020-10-12,3478.73,3549.87,3472.64,3540.51,22058,0,0
710,2020-10-13,3540.63,3541.51,3500.25,3517.26,32113,0,0
711,2020-10-14,3517.34,3532.33,3480.63,3492.49,30009,0,0
712,2020-10-15,3492.27,3495.08,3440.01,3492.13,36342,0,0
713,2020-10-16,3491.99,3516.69,3479.01,3482.25,26871,0,0
714,2020-10-18,3485.3,3488.08,3484.24,3485.87,878,0,0
715,2020-10-19,3486.09,3504.84,3419.42,3448.01,27634,0,0
716,2020-10-20,3447.79,3477.75,3435.06,3452.56,34887,0,0
717,2020-10-21,3452.63,3465.57,3410.27,3421.31,35507,0,0
718,2020-10-22,3421.06,3464.27,3411.11,3459.53,33085,0,0
719,2020-10-23,3459.51,3470.06,3439.49,3465.75,26071,0,0
720,2020-10-25,3439.33,3448.41,3438.62,3447.07,1428,0,0
721,2020-10-26,3446.7,3449.66,3363.9,3400.05,31790,0,0
722,2020-10-27,3400.08,3417.55,3366.71,3373.91,31254,0,0
723,2020-10-28,3373.93,3377.65,3268.84,3289.81,41896,0,0
724,2020-10-29,3289.51,3340.91,3257.68,3283.6,46263,0,0
725,2020-10-30,3283.6,3304.01,3233.43,3273.79,54106,0,0
726,2020-11-01,3270.82,3271.63,3250.86,3260.81,911,0,0
727,2020-11-02,3261.04,3331.63,3254.53,3317.43,45905,0,0
728,2020-11-03,3317.31,3402.87,3312.29,3391.96,37288,0,0
729,2020-11-04,3391.67,3487.81,3327.9,3441.89,80821,0,0
730,2020-11-05,3441.8,3529.88,3437.23,3506.52,50782,0,0
731,2020-11-06,3506.24,3525.65,3463.88,3509.29,47458,0,0
732,2020-11-08,3539.29,3553.21,3536.59,3544.33,938,0,0
733,2020-11-09,3544.53,3674.72,3540.93,3554.91,58914,0,0
734,2020-11-10,3555.15,3565.27,3512.84,3543.04,59539,0,0
735,2020-11-11,3542.79,3582.39,3536.76,3573.75,40250,0,0
736,2020-11-12,3573.47,3576.74,3518.13,3539.13,41047,0,0
737,2020-11-13,3539.14,3594.48,3523.04,3586.19,32454,0,0
738,2020-11-15,3610.47,3615.31,3607.54,3612.71,609,0,0
739,2020-11-16,3612.68,3640.75,3601.54,3628.56,32017,0,0
740,2020-11-17,3628.32,3628.56,3588.68,3613.06,27266,0,0
741,2020-11-18,3612.84,3626.85,3566.16,3566.85,26046,0,0
742,2020-11-19,3566.55,3586.06,3546.17,3552.25,30618,0,0
743,2020-11-20,3552.36,3586.43,3552.36,3557.1,24705,0,0
744,2020-11-22,3555.03,3561.08,3553.55,3561.03,460,0,0
745,2020-11-23,3560.75,3600.61,3552.68,3595.63,25099,0,0
746,2020-11-24,3595.49,3647.03,3592.65,3645.78,28319,0,0
747,2020-11-25,3645.59,3658.12,3619.02,3635.79,27730,0,0
748,2020-11-26,3635.72,3642.33,3617.71,3623.46,13693,0,0
749,2020-11-27,3623.86,3645.99,3616.33,3640.19,14650,0,0
750,2020-11-29,3651.5,3651.5,3642.97,3644.72,463,0,0
751,2020-11-30,3644.32,3644.97,3595.03,3640.87,30307,0,0
752,2020-12-01,3641.09,3679.49,3639.46,3660.47,23470,0,0
753,2020-12-02,3660.7,3671.4,3644.24,3668.31,22530,0,0
754,2020-12-03,3668.08,3682.99,3656.49,3670.84,18977,0,0
755,2020-12-04,3670.69,3699.76,3668.85,3699.76,15137,0,0
756,2020-12-06,3702.73,3703.1,3699.42,3700.01,534,0,0
757,2020-12-07,3700.03,3700.93,3673.47,3683.43,18856,0,0
758,2020-12-08,3683.23,3710.19,3665.44,3707.78,17146,0,0
759,2020-12-09,3707.91,3715.25,3660.76,3675.79,20863,0,0
760,2020-12-10,3675.85,3682.51,3645.27,3673.16,25388,0,0
761,2020-12-11,3673.45,3675.88,3629.63,3664.1,24447,0,0
762,2020-12-13,3682.79,3682.8,3677.72,3680.94,440,0,0
763,2020-12-14,3681.49,3700.99,3647.23,3656.39,21042,0,0
764,2020-12-15,3656.63,3697.67,3645.73,3695.9,20652,0,0
765,2020-12-16,3695.91,3714.08,3689.94,3705.01,16614,0,0
766,2020-12-17,3704.79,3726.49,3701.6,3722.71,14356,0,0
767,2020-12-18,3722.82,3731.89,3686.72,3709.23,18181,0,0
768,2020-12-20,3717.03,3717.03,3710.33,3716.05,601,0,0
769,2020-12-21,3715.69,3720.5,3605.51,3692.32,41777,0,0
770,2020-12-22,3692.55,3704.05,3672.86,3692.33,30387,0,0
771,2020-12-23,3692.35,3711.14,3660.48,3692.99,20845,0,0
772,2020-12-24,3692.75,3704.2,3688.01,3704.2,11518,0,0
773,2020-12-27,3712.52,3713.52,3709.57,3711.42,654,0,0
774,2020-12-28,3711.43,3743.52,3706.35,3743.52,14845,0,0
775,2020-12-29,3743.55,3756.32,3724.04,3730.9,16475,0,0
776,2020-12-30,3730.88,3747.39,3725.88,3735.48,16500,0,0
